"run","case","pass","iteration","frame","enabled","cpuBlocks","gpuBlocks","gpuNanoseconds"
"gpu-editor-v2","profile-large60","snapshot","27","614","True","1","1","978944"
"gpu-editor-v2","profile-large60","snapshot","28","615","True","1","1","978944"
"gpu-editor-v2","profile-large60","snapshot","29","616","True","1","1","978944"
"gpu-editor-v2","profile-large60","snapshot","30","617","True","1","1","978944"
"gpu-editor-v2","profile-large60","snapshot","31","618","True","1","1","977920"
"gpu-editor-v2","profile-large60","snapshot","32","619","True","1","1","979968"
"gpu-editor-v2","profile-large60","snapshot","33","620","True","1","1","978944"
"gpu-editor-v2","profile-large60","snapshot","34","621","True","1","1","978944"
"gpu-editor-v2","profile-large60","snapshot","35","622","True","1","1","976896"
"gpu-editor-v2","profile-large60","snapshot","36","623","True","1","1","975872"
"gpu-editor-v2","profile-large60","snapshot","37","624","True","1","1","975872"
"gpu-editor-v2","profile-large60","snapshot","38","625","True","1","1","976896"
"gpu-editor-v2","profile-large60","snapshot","39","626","True","1","1","976896"
"gpu-editor-v2","profile-large60","header","0","627","True","1","0","0"
"gpu-editor-v2","profile-large60","header","1","628","True","1","0","0"
"gpu-editor-v2","profile-large60","header","2","629","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","3","630","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","4","631","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","5","632","True","1","1","266240"
"gpu-editor-v2","profile-large60","header","6","633","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","7","634","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","8","635","True","1","1","261120"
"gpu-editor-v2","profile-large60","header","9","636","True","1","1","261120"
"gpu-editor-v2","profile-large60","header","10","637","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","11","638","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","12","639","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","13","640","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","14","641","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","15","642","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","16","643","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","17","644","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","18","645","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","19","646","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","20","647","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","21","648","True","1","1","261120"
"gpu-editor-v2","profile-large60","header","22","649","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","23","650","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","24","651","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","25","652","True","1","1","268288"
"gpu-editor-v2","profile-large60","header","26","653","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","27","654","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","28","655","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","29","656","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","30","657","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","31","658","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","32","659","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","33","660","True","1","1","275456"
"gpu-editor-v2","profile-large60","header","34","661","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","35","662","True","1","1","263168"
"gpu-editor-v2","profile-large60","header","36","663","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","37","664","True","1","1","262144"
"gpu-editor-v2","profile-large60","header","38","665","True","1","1","261120"
"gpu-editor-v2","profile-large60","header","39","666","True","1","1","263168"
"gpu-editor-v2","profile-large60","payload-with-header","0","667","True","1","0","0"
"gpu-editor-v2","profile-large60","payload-with-header","1","668","True","1","0","0"
"gpu-editor-v2","profile-large60","payload-with-header","2","669","True","1","1","276480"
"gpu-editor-v2","profile-large60","payload-with-header","3","670","True","1","1","381952"
"gpu-editor-v2","profile-large60","payload-with-header","4","671","True","1","1","391168"
"gpu-editor-v2","profile-large60","payload-with-header","5","672","True","1","1","269312"
"gpu-editor-v2","profile-large60","payload-with-header","6","673","True","1","1","271360"
"gpu-editor-v2","profile-large60","payload-with-header","7","674","True","1","1","392192"
"gpu-editor-v2","profile-large60","payload-with-header","8","675","True","1","1","270336"
"gpu-editor-v2","profile-large60","payload-with-header","9","676","True","1","1","276480"
"gpu-editor-v2","profile-large60","payload-with-header","10","677","True","1","1","395264"
"gpu-editor-v2","profile-large60","payload-with-header","11","678","True","1","1","271360"
"gpu-editor-v2","profile-large60","payload-with-header","12","679","True","1","1","399360"
"gpu-editor-v2","profile-large60","payload-with-header","13","680","True","1","1","391168"
"gpu-editor-v2","profile-large60","payload-with-header","14","681","True","1","1","404480"
"gpu-editor-v2","profile-large60","payload-with-header","15","682","True","1","1","394240"
"gpu-editor-v2","profile-large60","payload-with-header","16","683","True","1","1","275456"
"gpu-editor-v2","profile-large60","payload-with-header","17","684","True","1","1","391168"
"gpu-editor-v2","profile-large60","payload-with-header","18","685","True","1","1","270336"
"gpu-editor-v2","profile-large60","payload-with-header","19","686","True","1","1","393216"
"gpu-editor-v2","profile-large60","payload-with-header","20","687","True","1","1","268288"
"gpu-editor-v2","profile-large60","payload-with-header","21","688","True","1","1","378880"
"gpu-editor-v2","profile-large60","payload-with-header","22","689","True","1","1","388096"
"gpu-editor-v2","profile-large60","payload-with-header","23","690","True","1","1","391168"
"gpu-editor-v2","profile-large60","payload-with-header","24","691","True","1","1","274432"
"gpu-editor-v2","profile-large60","payload-with-header","25","692","True","1","1","393216"
"gpu-editor-v2","profile-large60","payload-with-header","26","693","True","1","1","393216"
"gpu-editor-v2","profile-large60","payload-with-header","27","694","True","1","1","391168"
"gpu-editor-v2","profile-large60","payload-with-header","28","695","True","1","1","274432"
"gpu-editor-v2","profile-large60","payload-with-header","29","696","True","1","1","273408"
"gpu-editor-v2","profile-large60","payload-with-header","30","697","True","1","1","390144"
"gpu-editor-v2","profile-large60","payload-with-header","31","698","True","1","1","274432"
"gpu-editor-v2","profile-large60","payload-with-header","32","699","True","1","1","274432"
"gpu-editor-v2","profile-large60","payload-with-header","33","700","True","1","1","268288"
"gpu-editor-v2","profile-large60","payload-with-header","34","701","True","1","1","269312"
"gpu-editor-v2","profile-large60","payload-with-header","35","702","True","1","1","378880"
"gpu-editor-v2","profile-large60","payload-with-header","36","703","True","1","1","388096"
"gpu-editor-v2","profile-large60","payload-with-header","37","704","True","1","1","380928"
"gpu-editor-v2","profile-large60","payload-with-header","38","705","True","1","1","269312"
"gpu-editor-v2","profile-large60","payload-with-header","39","706","True","1","1","401408"
"gpu-editor-v2","profile-large60","decoder-total","0","707","True","1","0","0"
"gpu-editor-v2","profile-large60","decoder-total","1","708","True","1","0","0"
"gpu-editor-v2","profile-large60","decoder-total","2","709","True","1","1","9461760"
"gpu-editor-v2","profile-large60","decoder-total","3","710","True","1","1","9462784"
"gpu-editor-v2","profile-large60","decoder-total","4","711","True","1","1","9427968"
"gpu-editor-v2","profile-large60","decoder-total","5","712","True","1","1","9455616"
"gpu-editor-v2","profile-large60","decoder-total","6","713","True","1","1","9456640"
"gpu-editor-v2","profile-large60","decoder-total","7","714","True","1","1","9456640"
"gpu-editor-v2","profile-large60","decoder-total","8","715","True","1","1","9456640"
"gpu-editor-v2","profile-large60","decoder-total","9","716","True","1","1","9446400"
"gpu-editor-v2","profile-large60","decoder-total","10","717","True","1","1","9435136"
"gpu-editor-v2","profile-large60","decoder-total","11","718","True","1","1","9443328"
"gpu-editor-v2","profile-large60","decoder-total","12","719","True","1","1","9445376"
"gpu-editor-v2","profile-large60","decoder-total","13","720","True","1","1","9427968"
"gpu-editor-v2","profile-large60","decoder-total","14","721","True","1","1","9449472"
"gpu-editor-v2","profile-large60","decoder-total","15","722","True","1","1","9077760"
"gpu-editor-v2","profile-large60","decoder-total","16","723","True","1","1","3377920"
"gpu-editor-v2","profile-large60","decoder-total","17","724","True","1","1","3375104"
"gpu-editor-v2","profile-large60","decoder-total","18","725","True","1","1","3372032"
"gpu-editor-v2","profile-large60","decoder-total","19","726","True","1","1","3390464"
"gpu-editor-v2","profile-large60","decoder-total","20","727","True","1","1","3376128"
"gpu-editor-v2","profile-large60","decoder-total","21","728","True","1","1","3375104"
"gpu-editor-v2","profile-large60","decoder-total","22","729","True","1","1","3371008"
"gpu-editor-v2","profile-large60","decoder-total","23","730","True","1","1","3375872"
"gpu-editor-v2","profile-large60","decoder-total","24","731","True","1","1","3368960"
"gpu-editor-v2","profile-large60","decoder-total","25","732","True","1","1","3381248"
"gpu-editor-v2","profile-large60","decoder-total","26","733","True","1","1","3384320"
"gpu-editor-v2","profile-large60","decoder-total","27","734","True","1","1","3378176"
"gpu-editor-v2","profile-large60","decoder-total","28","735","True","1","1","3382272"
"gpu-editor-v2","profile-large60","decoder-total","29","736","True","1","1","3378944"
"gpu-editor-v2","profile-large60","decoder-total","30","737","True","1","1","3381248"
"gpu-editor-v2","profile-large60","decoder-total","31","738","True","1","1","3384320"
"gpu-editor-v2","profile-large60","decoder-total","32","739","True","1","1","3384320"
"gpu-editor-v2","profile-large60","decoder-total","33","740","True","1","1","3377152"
"gpu-editor-v2","profile-large60","decoder-total","34","741","True","1","1","3380224"
"gpu-editor-v2","profile-large60","decoder-total","35","742","True","1","1","3382272"
"gpu-editor-v2","profile-large60","decoder-total","36","743","True","1","1","3380224"
"gpu-editor-v2","profile-large60","decoder-total","37","744","True","1","1","3375104"
"gpu-editor-v2","profile-large60","decoder-total","38","745","True","1","1","3379200"
"gpu-editor-v2","profile-large60","decoder-total","39","746","True","1","1","3372032"
"gpu-editor-v2","profile-luma4-sample4","snapshot","0","1769","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","snapshot","1","1770","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","snapshot","2","1771","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","snapshot","3","1772","True","1","1","976896"
"gpu-editor-v2","profile-luma4-sample4","snapshot","4","1773","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","5","1774","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","6","1775","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","7","1776","True","1","1","977920"
"gpu-editor-v2","profile-luma4-sample4","snapshot","8","1777","True","1","1","977920"
"gpu-editor-v2","profile-luma4-sample4","snapshot","9","1778","True","1","1","988160"
"gpu-editor-v2","profile-luma4-sample4","snapshot","10","1779","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","11","1780","True","1","1","977920"
"gpu-editor-v2","profile-luma4-sample4","snapshot","12","1781","True","1","1","976896"
"gpu-editor-v2","profile-luma4-sample4","snapshot","13","1782","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","14","1783","True","1","1","972800"
"gpu-editor-v2","profile-luma4-sample4","snapshot","15","1784","True","1","1","973824"
"gpu-editor-v2","profile-luma4-sample4","snapshot","16","1785","True","1","1","973824"
"gpu-editor-v2","profile-luma4-sample4","snapshot","17","1786","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","18","1787","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","19","1788","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","20","1789","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","21","1790","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","22","1791","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","23","1792","True","1","1","973824"
"gpu-editor-v2","profile-luma4-sample4","snapshot","24","1793","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","25","1794","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","26","1795","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","27","1796","True","1","1","976896"
"gpu-editor-v2","profile-luma4-sample4","snapshot","28","1797","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","29","1798","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","30","1799","True","1","1","976896"
"gpu-editor-v2","profile-luma4-sample4","snapshot","31","1800","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","32","1801","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","33","1802","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","34","1803","True","1","1","976896"
"gpu-editor-v2","profile-luma4-sample4","snapshot","35","1804","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","36","1805","True","1","1","975872"
"gpu-editor-v2","profile-luma4-sample4","snapshot","37","1806","True","1","1","976896"
"gpu-editor-v2","profile-luma4-sample4","snapshot","38","1807","True","1","1","974848"
"gpu-editor-v2","profile-luma4-sample4","snapshot","39","1808","True","1","1","977920"
"gpu-editor-v2","profile-luma4-sample4","header","0","1809","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","header","1","1810","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","header","2","1811","True","1","1","2399232"
"gpu-editor-v2","profile-luma4-sample4","header","3","1812","True","1","1","2390016"
"gpu-editor-v2","profile-luma4-sample4","header","4","1813","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","5","1814","True","1","1","2395136"
"gpu-editor-v2","profile-luma4-sample4","header","6","1815","True","1","1","2393088"
"gpu-editor-v2","profile-luma4-sample4","header","7","1816","True","1","1","2392064"
"gpu-editor-v2","profile-luma4-sample4","header","8","1817","True","1","1","2396160"
"gpu-editor-v2","profile-luma4-sample4","header","9","1818","True","1","1","2393088"
"gpu-editor-v2","profile-luma4-sample4","header","10","1819","True","1","1","2386944"
"gpu-editor-v2","profile-luma4-sample4","header","11","1820","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","12","1821","True","1","1","2391040"
"gpu-editor-v2","profile-luma4-sample4","header","13","1822","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","14","1823","True","1","1","2395136"
"gpu-editor-v2","profile-luma4-sample4","header","15","1824","True","1","1","2395136"
"gpu-editor-v2","profile-luma4-sample4","header","16","1825","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","17","1826","True","1","1","2395136"
"gpu-editor-v2","profile-luma4-sample4","header","18","1827","True","1","1","2388992"
"gpu-editor-v2","profile-luma4-sample4","header","19","1828","True","1","1","2392064"
"gpu-editor-v2","profile-luma4-sample4","header","20","1829","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","21","1830","True","1","1","2392064"
"gpu-editor-v2","profile-luma4-sample4","header","22","1831","True","1","1","2387968"
"gpu-editor-v2","profile-luma4-sample4","header","23","1832","True","1","1","2393088"
"gpu-editor-v2","profile-luma4-sample4","header","24","1833","True","1","1","2395136"
"gpu-editor-v2","profile-luma4-sample4","header","25","1834","True","1","1","2393088"
"gpu-editor-v2","profile-luma4-sample4","header","26","1835","True","1","1","2395136"
"gpu-editor-v2","profile-luma4-sample4","header","27","1836","True","1","1","2392064"
"gpu-editor-v2","profile-luma4-sample4","header","28","1837","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","29","1838","True","1","1","2393088"
"gpu-editor-v2","profile-luma4-sample4","header","30","1839","True","1","1","2391040"
"gpu-editor-v2","profile-luma4-sample4","header","31","1840","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","32","1841","True","1","1","2393088"
"gpu-editor-v2","profile-luma4-sample4","header","33","1842","True","1","1","2388992"
"gpu-editor-v2","profile-luma4-sample4","header","34","1843","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","35","1844","True","1","1","2396160"
"gpu-editor-v2","profile-luma4-sample4","header","36","1845","True","1","1","2394112"
"gpu-editor-v2","profile-luma4-sample4","header","37","1846","True","1","1","2395136"
"gpu-editor-v2","profile-luma4-sample4","header","38","1847","True","1","1","2390016"
"gpu-editor-v2","profile-luma4-sample4","header","39","1848","True","1","1","2309120"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","0","1849","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","1","1850","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","2","1851","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","3","1852","True","1","1","2016256"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","4","1853","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","5","1854","True","1","1","2018304"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","6","1855","True","1","1","2018304"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","7","1856","True","1","1","2021376"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","8","1857","True","1","1","2017280"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","9","1858","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","10","1859","True","1","1","2017280"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","11","1860","True","1","1","2018304"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","12","1861","True","1","1","2019328"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","13","1862","True","1","1","2019328"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","14","1863","True","1","1","2019328"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","15","1864","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","16","1865","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","17","1866","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","18","1867","True","1","1","2018304"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","19","1868","True","1","1","2019328"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","20","1869","True","1","1","2019328"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","21","1870","True","1","1","2016256"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","22","1871","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","23","1872","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","24","1873","True","1","1","2018304"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","25","1874","True","1","1","2026496"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","26","1875","True","1","1","2018304"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","27","1876","True","1","1","2017280"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","28","1877","True","1","1","2014208"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","29","1878","True","1","1","2016256"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","30","1879","True","1","1","2025472"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","31","1880","True","1","1","2016256"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","32","1881","True","1","1","2016256"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","33","1882","True","1","1","2018304"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","34","1883","True","1","1","2017280"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","35","1884","True","1","1","2019328"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","36","1885","True","1","1","2017280"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","37","1886","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","38","1887","True","1","1","2015232"
"gpu-editor-v2","profile-luma4-sample4","payload-with-header","39","1888","True","1","1","2017280"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","0","1889","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","1","1890","True","1","0","0"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","2","1891","True","1","1","4562944"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","3","1892","True","1","1","4571136"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","4","1893","True","1","1","4545536"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","5","1894","True","1","1","3765248"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","6","1895","True","1","1","3758080"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","7","1896","True","1","1","3755008"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","8","1897","True","1","1","3763200"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","9","1898","True","1","1","3770368"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","10","1899","True","1","1","3757056"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","11","1900","True","1","1","3752960"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","12","1901","True","1","1","3761152"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","13","1902","True","1","1","3763200"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","14","1903","True","1","1","3746816"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","15","1904","True","1","1","3769344"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","16","1905","True","1","1","3756032"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","17","1906","True","1","1","3757056"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","18","1907","True","1","1","3758080"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","19","1908","True","1","1","3766272"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","20","1909","True","1","1","3761152"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","21","1910","True","1","1","3769344"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","22","1911","True","1","1","3767296"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","23","1912","True","1","1","3761152"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","24","1913","True","1","1","3762176"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","25","1914","True","1","1","3760128"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","26","1915","True","1","1","3762176"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","27","1916","True","1","1","3762176"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","28","1917","True","1","1","3765248"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","29","1918","True","1","1","3761152"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","30","1919","True","1","1","3767296"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","31","1920","True","1","1","3765248"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","32","1921","True","1","1","3757056"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","33","1922","True","1","1","3757056"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","34","1923","True","1","1","3756032"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","35","1924","True","1","1","3762176"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","36","1925","True","1","1","3761152"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","37","1926","True","1","1","3764224"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","38","1927","True","1","1","2635776"
"gpu-editor-v2","profile-luma4-sample4","decoder-total","39","1928","True","1","1","2620416"
"gpu-editor-v2","profile-small30","snapshot","0","148","True","1","0","0"
"gpu-editor-v2","profile-small30","snapshot","1","149","True","1","0","0"
"gpu-editor-v2","profile-small30","snapshot","2","150","True","1","0","0"
"gpu-editor-v2","profile-small30","snapshot","3","151","True","1","1","245760"
"gpu-editor-v2","profile-small30","snapshot","4","152","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","5","153","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","6","154","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","7","155","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","8","156","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","9","157","True","1","1","261120"
"gpu-editor-v2","profile-small30","snapshot","10","158","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","11","159","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","12","160","True","1","1","260096"
"gpu-editor-v2","profile-small30","snapshot","13","161","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","14","162","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","15","163","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","16","164","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","17","165","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","18","166","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","19","167","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","20","168","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","21","169","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","22","170","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","23","171","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","24","172","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","25","173","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","26","174","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","27","175","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","28","176","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","29","177","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","30","178","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","31","179","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","32","180","True","1","1","260096"
"gpu-editor-v2","profile-small30","snapshot","33","181","True","1","1","261120"
"gpu-editor-v2","profile-small30","snapshot","34","182","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","35","183","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","36","184","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","37","185","True","1","1","259072"
"gpu-editor-v2","profile-small30","snapshot","38","186","True","1","1","258048"
"gpu-editor-v2","profile-small30","snapshot","39","187","True","1","1","259072"
"gpu-editor-v2","profile-small30","header","0","188","True","1","0","0"
"gpu-editor-v2","profile-small30","header","1","189","True","1","0","0"
"gpu-editor-v2","profile-small30","header","2","190","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","3","191","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","4","192","True","1","1","264192"
"gpu-editor-v2","profile-small30","header","5","193","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","6","194","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","7","195","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","8","196","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","9","197","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","10","198","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","11","199","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","12","200","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","13","201","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","14","202","True","1","1","261120"
"gpu-editor-v2","profile-small30","header","15","203","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","16","204","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","17","205","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","18","206","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","19","207","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","20","208","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","21","209","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","22","210","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","23","211","True","1","1","264192"
"gpu-editor-v2","profile-small30","header","24","212","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","25","213","True","1","1","263168"
